Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
178332,False,9,Autumn,3112.8,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,False,12,Autumn,2377.93,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,False,15,Autumn,2724.87,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,False,18,Autumn,3201.2,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,False,21,Autumn,2637.33,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,False,24,Autumn,1358.0,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,3,Autumn,578.25,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,6,Autumn,575.5,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,9,Autumn,1562.33,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
178332,True,12,Autumn,2784.67,-0.4657606032768195,36.0,0.9805825242718448,2.103211009174312,0.0491826632440374,0.926605504587156,0.0,0.055045871559633,0.0091743119266055,0.0091743119266055,Bronx
